head_id:token,relation_id:token,tail_id:token
res:AQUINO_CAFE,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:AQUINO_CAFE,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:AQUINO_CAFE,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:AQUINO_CAFE,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:AQUINO_CAFE,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:AQUINO_CAFE,dbo:sameCategoryAs,res:Toba_Rose_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Ziliwu_Kitchen_sitoluama
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Boruku_balige
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Agatha_Space_Balige
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Penginapan_Dion
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Helena_homestay
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Chinese_Food_&_Mie_Pangsit_Ong,dbo:sameCategoryAs,res:Toba_Rose_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Boruku_balige
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Agatha_Space_Balige
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Penginapan_Dion
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Helena_homestay
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Ziliwu_Kitchen_sitoluama,dbo:sameCategoryAs,res:Toba_Rose_toba
res:Boruku_balige,dbo:sameCategoryAs,res:Agatha_Space_Balige
res:Boruku_balige,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Boruku_balige,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Boruku_balige,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Boruku_balige,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Boruku_balige,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Boruku_balige,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Boruku_balige,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Boruku_balige,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Boruku_balige,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Boruku_balige,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Boruku_balige,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Boruku_balige,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Boruku_balige,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Boruku_balige,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Boruku_balige,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Boruku_balige,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Boruku_balige,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Boruku_balige,dbo:sameCategoryAs,res:Penginapan_Dion
res:Boruku_balige,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Boruku_balige,dbo:sameCategoryAs,res:Helena_homestay
res:Boruku_balige,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Boruku_balige,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Boruku_balige,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Boruku_balige,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Boruku_balige,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Boruku_balige,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Boruku_balige,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Boruku_balige,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Boruku_balige,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Boruku_balige,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Boruku_balige,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Boruku_balige,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Boruku_balige,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Boruku_balige,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Boruku_balige,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Boruku_balige,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Boruku_balige,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Boruku_balige,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Boruku_balige,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Boruku_balige,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Boruku_balige,dbo:sameCategoryAs,res:Toba_Rose_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Agatha_Space_Balige,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Agatha_Space_Balige,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Agatha_Space_Balige,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Agatha_Space_Balige,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Penginapan_Dion
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Helena_homestay
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Agatha_Space_Balige,dbo:sameCategoryAs,res:Toba_Rose_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:AQUINO_MARITO
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Penginapan_Dion
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Helena_homestay
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:RM_Khas_Batak_REVA_sigumpar,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
